Energy_eV,Cl,Hg,S
-4.735000000000091,3.0660077067018065e-05,0.00011304711070856218,0.00047910886052937324
-4.725000000000091,1.7684575201927777e-05,6.508756887909088e-05,0.00027563717440072684
-4.715000000000091,1.0044621024523551e-05,3.6907511507407805e-05,0.00015618702579638834
-4.7050000000000916,5.61799394182059e-06,2.061087718316292e-05,8.716473569860454e-05
-4.695000000000092,3.094067427997564e-06,1.133524913790513e-05,4.790839265063764e-05
-4.685000000000092,1.6779220264201852e-06,6.139137721259505e-06,2.5932510297580242e-05
-4.675000000000092,8.959847002453009e-07,3.274274590314829e-06,1.3823815039471746e-05
-4.665000000000092,4.7109676700681385e-07,1.7196685521228165e-06,7.256894113139397e-06
-4.655000000000093,2.438904415522338e-07,8.893804842177916e-07,3.751484285617518e-06
-4.645000000000093,1.2432241900131828e-07,4.5293470123451857e-07,1.9097463370120045e-06
-4.635000000000093,6.239782657513127e-08,2.2713358134517484e-07,9.573261156381672e-07
-4.625000000000093,3.083546714690128e-08,1.1215484757234593e-07,4.72550168517105e-07
-4.6150000000000935,1.500336731992763e-08,5.4530494674812095e-08,2.2968492009034002e-07
-4.605000000000094,7.187543807925097e-09,2.6105965358162536e-08,1.099276418287807e-07
-4.595000000000094,3.3901782685017413e-09,1.2305909571590577e-08,5.180421118590511e-08
-4.585000000000094,1.5743882031710939e-09,5.711582605599032e-09,2.4038163823941508e-08
-4.575000000000094,7.198559917757427e-10,2.6101383024847866e-09,1.0982732069726596e-08
-4.5650000000000945,3.240569972358885e-10,1.174439877365328e-09,4.940689704045414e-09
-4.555000000000095,1.4362725308545911e-10,5.203008098263161e-10,2.1884088737997894e-09
-4.545000000000095,6.2674353108668e-11,2.2695052817886604e-10,9.543968858708558e-10
-4.535000000000095,2.6926411626358247e-11,9.746702259436768e-11,4.09812789052711e-10
-4.525000000000095,1.1389402457738098e-11,4.1212702193666687e-11,1.7325849560395876e-10
-4.515000000000096,4.743027172142504e-12,1.715729044297467e-11,7.211954542247922e-11
-4.505000000000096,1.944648173393206e-12,7.032474283278433e-12,2.955683892976239e-11
-4.495000000000096,7.849755001364578e-13,2.83796974238106e-12,1.192633873315976e-11
-4.485000000000096,3.119618318323745e-13,1.1275866434011284e-12,4.7380517307093995e-12
-4.4750000000000965,1.220648899167204e-13,4.411306493876894e-13,1.8533074211057985e-12
-4.465000000000097,4.703673311804194e-14,1.7002946675599034e-13,7.139275460531594e-13
-4.455000000000097,1.7886264996344785e-14,6.487330775197735e-14,2.7135351936623907e-13
-4.445000000000097,6.8160393487993264e-15,2.5378606644014052e-14,1.0323262787369311e-13
-4.435000000000097,2.8965177996911933e-15,1.2621992907811328e-14,4.344921663282641e-14
-4.4250000000000975,2.1406991628639623e-15,1.377227764937994e-14,3.111724753320819e-14
-4.415000000000098,3.767780678152041e-15,3.022717077426474e-14,5.343612163995087e-14
-4.405000000000098,9.459696616659472e-15,7.917331400056093e-14,1.3343285322707948e-13
-4.395000000000098,2.4963940333648782e-14,2.1015955784271578e-13,3.5185593975440155e-13
-4.385000000000098,6.543805515130077e-14,5.5131198112757e-13,9.222283685142207e-13
-4.375000000000099,1.6906977776317775e-13,1.424544297409636e-12,2.3826948399833373e-12
-4.365000000000099,4.3011153967817895e-13,3.6240704651726163e-12,6.061537641213911e-12
-4.355000000000099,1.077255758083055e-12,9.076848429644063e-12,1.5181701265610137e-11
-4.345000000000099,2.6562674428889004e-12,2.2381446530964488e-11,3.743461788200669e-11
-4.335000000000099,6.448208403434917e-12,5.433196721460812e-11,9.087421425658135e-11
-4.3250000000001,1.5410633722678503e-11,1.2984847833871447e-10,2.1718113659901267e-10
-4.3150000000001,3.6259021720603434e-11,3.0551493750332184e-10,5.109962179673941e-10
-4.3050000000001,8.39896585597585e-11,7.076885715530049e-10,1.183661219620931e-09
-4.2950000000001,1.9153568434062401e-10,1.6138607678356552e-09,2.699300909361542e-09
-4.2850000000001005,4.300190826946971e-10,3.6232983392701415e-09,6.0602331359633125e-09
-4.275000000000101,9.504732701608658e-10,8.008593943585583e-09,1.3394962778351191e-08
-4.265000000000101,2.0682652537924784e-09,1.74269988491605e-08,2.914793814834831e-08
-4.255000000000101,4.430846582202735e-09,3.733387588814638e-08,6.244365508053165e-08
-4.245000000000101,9.345043740010562e-09,7.874041600993764e-08,1.31699140827305e-07
-4.235000000000102,1.940394847646037e-08,1.6349575430346338e-07,2.7345868185355716e-07
-4.225000000000102,3.966550937799679e-08,3.3421766623705714e-07,5.590036441663227e-07
-4.215000000000102,7.982705501500276e-08,6.726148850237904e-07,1.1249978975740983e-06
-4.205000000000102,1.581617013376111e-07,1.332654881736159e-06,2.22896336897452e-06
-4.195000000000102,3.085081895880217e-07,2.599459549517966e-06,4.347787408738641e-06
-4.185000000000103,5.924425125491221e-07,4.991862124771377e-06,8.349256789267961e-06
-4.175000000000103,1.1200563736822473e-06,9.437484432600702e-06,1.5784887283142036e-05
-4.165000000000103,2.084719828255003e-06,1.7565643469184998e-05,2.937983147915372e-05
-4.155000000000103,3.820055399051474e-06,3.218740967626348e-05,5.383581157718779e-05
-4.1450000000001035,6.8913732687495825e-06,5.8066030845618346e-05,9.711971006928113e-05
-4.135000000000104,1.2239284654059044e-05,0.00010312700423203858,0.00017248750440611348
-4.125000000000104,2.140032878466768e-05,0.00018031705769761027,0.0003015935497760861
-4.115000000000104,3.683825116901598e-05,0.0003103954676753189,0.0005191592638318015
-4.105000000000104,6.242976674967613e-05,0.0005260270515616992,0.0008798189576983302
-4.095000000000105,0.00010415942379009128,0.0008776370222294876,0.0014679125110447764
