Energy_eV,Cl,S,Zn
-5.915000000000066,5.651042289057421,155.3656612090338,181.31124912296428
-5.905000000000066,5.432751834072881,154.51820102288764,180.19228992625207
-5.895000000000066,5.22099214536573,153.6245470798007,179.02349040270897
-5.885000000000066,5.015228315101339,152.65639167407232,177.77272112799275
-5.875000000000067,4.81494071860816,151.5840512067444,176.4061877075514
-5.865000000000067,4.619674698361744,150.37827518026506,174.8905156822157
-5.855000000000067,4.429079431335916,149.01214461678296,173.19494044322087
-5.845000000000067,4.242932124473138,147.46291772480046,171.2934373494853
-5.8350000000000675,4.061145916329883,145.7136820608027,169.1666294339373
-5.825000000000068,3.8837620129796773,143.7546795967874,166.80331880483817
-5.815000000000068,3.71092836337969,141.5841853699663,164.2015045616066
-5.805000000000068,3.5428684064548204,139.2088439562843,161.36877724957043
-5.795000000000068,3.3798440433655337,136.6434028054947,158.32201982120267
-5.7850000000000685,3.2221170531402765,133.90982792673887,155.0863983099257
-5.775000000000069,3.0699127985859676,131.03584345681827,151.69368967176715
-5.765000000000069,2.923389412686348,128.05299733138114,148.18006390178397
-5.755000000000069,2.782614856215406,124.9944131481331,144.58350405606404
-5.745000000000069,2.647553403242217,121.89243449248143,140.9411010215246
-5.73500000000007,2.518062305349753,118.77639385783607,137.28648982209745
-5.72500000000007,2.3938986293921887,115.67073725050875,133.64769330347292
-5.71500000000007,2.2747355536606078,112.59370465318011,130.04560371678204
-5.70500000000007,2.160186734678368,109.55670733607191,126.49326481015834
-5.6950000000000705,2.0498367264565642,106.56446185036188,122.99602374466048
-5.685000000000071,1.9432748757134342,103.61584764073366,119.55251523680519
-5.675000000000071,1.840129685754609,100.70536321575834,116.15633436478295
-5.665000000000071,1.7401004100901292,97.82497780604989,112.7981645683744
-5.655000000000071,1.6429826754948134,94.96612289892765,109.46806678618965
-5.6450000000000715,1.5486852939804263,92.12154904086687,106.157613747121
-5.635000000000072,1.4572361174266923,89.28679128422253,102.86157414519046
-5.625000000000072,1.3687757825354212,86.46103990878062,99.57891279736003
-5.615000000000072,1.2835394025290097,83.64729494354894,96.3129672471882
-5.605000000000072,1.2018275588420344,80.85178291835604,93.07077634293998
-5.595000000000073,1.1239691783107952,78.08271897508926,89.86165682401345
-5.585000000000073,1.0502798918786984,75.34859289925097,86.69523366773448
-5.575000000000073,0.9810201208523764,72.656230700265,83.57921380342651
-5.565000000000073,0.9163573268205515,70.00892366702027,80.51723884680952
-5.555000000000073,0.8563365470535073,67.40491805359692,77.50715356058276
-5.545000000000074,0.8008625374053997,64.83651947352085,74.539981470787
-5.535000000000074,0.7496956413335553,62.289990885423194,71.59981236665723
-5.525000000000074,0.7024620326362045,59.74632100913035,68.66468901601549
-5.515000000000074,0.6586774145209782,57.18282441778995,65.70844766558301
-5.5050000000000745,0.617781787791958,54.57542103419219,62.703336720374736
-5.495000000000075,0.5791817060223602,51.90134710958739,59.623128507129195
-5.485000000000075,0.5422956615274118,49.141985612987746,56.446365804252096
-5.475000000000075,0.5065979846379169,46.28548065608241,53.15935850598619
-5.465000000000075,0.4716569148779006,43.3288216404328,49.75857032817011
-5.455000000000076,0.4371632700534216,40.279145264319595,46.25210737087954
-5.445000000000076,0.40294728783435374,37.154098289649525,42.660129173602535
-5.435000000000076,0.3689825863917597,33.98121728285043,39.014132837892454
-5.425000000000076,0.33537760416611795,30.796397176601374,35.35519325929154
-5.415000000000076,0.30235615481367645,27.641622375607533,31.73135911611477
-5.405000000000077,0.270229721414253,24.56220888434327,28.194489738696493
-5.395000000000077,0.2393647129827115,21.60384493608033,24.796862484703674
-5.385000000000077,0.21014807630834853,18.809718087398835,21.587880643825148
-5.375000000000077,0.1829544201889444,16.21798189139729,18.6111718516286
-5.3650000000000775,0.15811724478905206,13.8597532559046,15.902295880207815
-5.355000000000078,0.13590609166131598,11.757753878704476,13.487191594989143
-5.345000000000078,0.11651057203249757,9.925628299488123,11.381400201460082
-5.335000000000078,0.10003141871465637,8.367898663567612,9.590018858827008
-5.325000000000078,0.08647804197897689,7.080461019805555,8.108275337589163
-5.3150000000000786,0.07577161530637226,6.051494763772636,6.922576245522877
-5.305000000000079,0.06775249290208846,5.262646394258658,6.011869265928085
-5.295000000000079,0.0621907460147058,4.690358052135334,5.349170403412242
-5.285000000000079,0.058798746601526765,4.307234636906856,4.903133896470197
-5.275000000000079,0.057244954222527636,4.083373611544006,4.639577201472565
-5.26500000000008,0.05716830261462316,3.9876119843746434,4.52290836565951
-5.25500000000008,0.05819277575331593,3.9886698058464614,4.5174317863302065
-5.24500000000008,0.059941871529627,4.056185405370772,4.588526853631966
-5.23500000000008,0.06205266428519767,4.161643573271842,4.703701179101127
-5.2250000000000805,0.06418911190672473,4.2791953320580465,4.833517540257461
-5.215000000000081,0.06605414598550456,4.386359931210281,4.952384810163383
-5.205000000000081,0.06739998213866075,4.464590204130975,5.0391924782807935
-5.195000000000081,0.06803603829681139,4.499675348939777,5.077760337008087
-5.185000000000081,0.0678338861481839,4.4819535521743985,5.057072940802879
-5.1750000000000815,0.0667288001232175,4.406312216531114,4.971274321499898
