Energy_eV,Cl,Hg,Se
-7.695000000000028,121.80020086771722,146.66152366499017,173.33662332223093
-7.685000000000028,122.75974998037424,147.84494701541,175.19474197208459
-7.675000000000028,123.91416411654906,149.25103555846405,177.31667113976687
-7.6650000000000285,125.27222322322125,150.88671019167012,179.70618257754512
-7.655000000000029,126.82922268047959,152.7437807666451,182.35097764097145
-7.645000000000029,128.56758509319107,154.79982679441324,185.22394095102425
-7.635000000000029,130.45855608447778,157.02030506279334,188.2857092702136
-7.625000000000029,132.46477352898034,159.36163365139433,191.48825448882803
-7.6150000000000295,134.5434063997086,161.77489445739587,194.77906277682953
-7.60500000000003,136.64950542196138,164.20973531313476,198.10542984875397
-7.59500000000003,138.7391991589909,166.61804525605058,201.41839265206946
-7.58500000000003,140.77240586713563,168.95702217394495,204.675879412882
-7.57500000000003,142.7148072599775,171.19134331002783,207.84477305652848
-7.565000000000031,144.53893400560423,173.29427242968148,210.9017308155355
-7.555000000000031,146.2243298472939,175.24767543191197,213.8327642738102
-7.545000000000031,147.75687599990914,177.04105017124198,216.63173696573
-7.535000000000031,149.12745524601254,178.66978896204182,219.29806084506475
-7.525000000000031,150.3302042016571,180.13297011297274,221.83395326591295
-7.515000000000032,151.3606352133056,181.43100976302316,224.2416442731012
-7.505000000000032,152.21390414660692,182.56349543549683,226.52089946142075
-7.495000000000032,152.88346002174544,183.5274724890681,228.66715339694292
-7.485000000000032,153.3602446607525,184.3163736924483,230.67044565607108
-7.4750000000000325,153.63252610689509,184.91968375138103,232.51523282460187
-7.465000000000033,153.6863609791325,185.32332953289,234.18103329973417
-7.455000000000033,153.5066002796362,185.5106969722431,235.64376373215356
-7.445000000000033,153.07829062572776,185.4641084477723,236.87755857542135
-7.435000000000033,152.3882852272857,185.16655671356514,237.8568338102826
-7.425000000000034,151.42686883678357,184.6034851703716,238.5583623520737
-7.415000000000034,150.18921676463617,183.76442621290852,238.96316578866828
-7.405000000000034,148.67654458063325,182.6443523865255,239.05808425407682
-7.395000000000034,146.89685444664687,181.24464931472644,238.83695042369405
-7.385000000000034,144.8652372134144,179.57367436143016,238.30135207897354
-7.375000000000035,142.60373807162586,177.64691159339935,237.4610103748489
-7.365000000000035,140.14083124084925,175.4867655270462,236.3338223124782
-7.355000000000035,137.51057240799085,173.122050961527,234.9456158221255
-7.345000000000035,134.75150617315134,170.58723551402898,233.32964927090146
-7.3350000000000355,131.90540236755962,167.92148021029004,231.52586287897716
-7.325000000000036,129.01588456200102,165.16750852954243,229.57986782891362
-7.315000000000036,126.12700191665994,162.37032274913736,227.54164927669072
-7.305000000000036,123.28178662335407,159.5757838252669,225.46396831685465
-7.295000000000036,120.52083663594841,156.82908002394595,223.4004767140757
