Energy_eV,Cd,Cl,S
-8.00500000000002,38.17060092247139,109.38666691213254,180.140504589824
-7.995000000000021,38.23639653913512,112.50736736663862,183.58830891883989
-7.985000000000022,38.30410211191723,115.81885913541132,187.24471694501796
-7.975000000000022,38.3709808141496,119.2931378680164,191.0754713068726
-7.965000000000022,38.434128110740346,122.89735620460335,195.04052735530513
-7.955000000000022,38.49033770587715,126.59450647566688,199.09453863221654
-7.9450000000000225,38.536001690571624,130.34426045142123,203.1875964931356
-7.935000000000023,38.56706622497703,134.1039368417879,207.26623498919398
-7.925000000000023,38.579058253076695,137.82955778580805,211.274689257977
-7.915000000000023,38.56719036602394,141.47694859158156,215.15637047842898
-7.905000000000023,38.526541069882086,145.002831770806,218.85549649643957
-7.8950000000000236,38.452297736613914,148.36586785096955,222.31879822952598
-7.885000000000024,38.340040886073915,151.52760187160504,225.49721114525326
-7.875000000000024,38.18604248339916,154.45328549471364,228.3474606221501
-7.865000000000024,37.98754858426954,157.11255911157738,230.83346037202688
-7.855000000000024,37.74301829786853,159.4799942795007,232.92746294274488
-7.845000000000025,37.4522963830276,161.53551175701045,234.61092737090422
-7.835000000000025,37.1167049367836,163.26470155074702,235.87509662146107
-7.825000000000025,36.73904919247947,164.659076178179,236.72130122634817
-7.815000000000025,36.32354181530018,165.71628498523478,237.16102066483106
-7.8050000000000255,35.8756577560733,166.44030532799366,237.21573724641195
-7.795000000000026,35.401936574805546,166.84160690141388,236.91660780219837
-7.785000000000026,34.909750654455316,166.93726143159617,236.30395858565834
-7.775000000000026,34.40705607132041,166.75094582788614,235.42658348650608
-7.765000000000026,33.90213889099545,166.31276809083946,234.34080204401835
-7.7550000000000265,33.40336458437225,165.65883709210053,233.10921950706665
-7.745000000000027,32.91893352789499,164.8305038949004,231.79913295519606
-7.735000000000027,32.456642419490294,163.87322545225962,230.48054917495898
-7.725000000000027,32.02365070926068,162.83504023713533,229.2238215466527
-7.715000000000027,31.62625298686247,161.76469541219268,228.09697020070854
-7.705000000000028,31.269662197379606,160.7095196149683,227.1628137571853
-7.695000000000028,30.957813538666148,159.71318572477796,226.47610105484264
-7.685000000000028,30.693203578574497,158.81354529759895,226.080875763035
-7.675000000000028,30.47678216446031,158.0407333277243,226.00832560604073
-7.6650000000000285,30.3079150148063,157.41573409353308,226.27535468984271
-7.655000000000029,30.184431940048086,156.94956533634766,226.88407067033472
-7.645000000000029,30.102769528858357,156.64318221714086,227.82230222999698
-7.635000000000029,30.058208564550743,156.4881312530662,229.06516537066477
-7.625000000000029,30.045196582796258,156.46790701978972,230.57759159446198
-7.6150000000000295,30.05773626879637,156.55989095319237,232.3176306955215
-7.60500000000003,30.089812225530316,156.73769148234092,234.2402583645208
-7.59500000000003,30.135823178183074,156.9736652183604,236.3013641436387
-7.58500000000003,30.190984644349385,157.24138418254907,238.461574474405
-7.57500000000003,30.251668724003622,157.51782483603068,240.68958011897809
-7.565000000000031,30.31565268696006,157.78508853315688,242.9646842432321
-7.555000000000031,30.382255796432545,158.03151499627666,245.27836056248415
-7.545000000000031,30.45235337610895,158.25211392940946,247.6347014886319
-7.535000000000031,30.52826745842927,158.44830775050468,250.0497344783275
-7.525000000000031,30.613543417836446,158.62704365822012,252.54968121514247
-7.515000000000032,30.712630898082235,158.79938978675972,255.16832038944955
-7.505000000000032,30.830494390700796,158.97877329531136,257.9436838889591
-7.495000000000032,30.97218355072975,159.1790446981003,260.9143634363579
-7.485000000000032,31.1423955234581,159.41256101799593,264.1157275156992
-7.4750000000000325,31.345061203151637,159.68847051787728,267.5763463355746
-7.465000000000033,31.582984644708482,160.0113554492181,271.31489706936634
-7.455000000000033,31.85756014988918,160.38034946640778,275.3377759085323
-7.445000000000033,32.16858531162924,160.78879724727105,279.6375821978869
-7.435000000000033,32.51418105321177,161.22447039440493,284.1925687370211
-7.425000000000034,32.89082200210854,161.67030116916254,288.9670773960895
-7.415000000000034,33.29347293920764,162.10554913378613,293.9129066506193
-7.405000000000034,33.71582006760316,162.50727969582368,298.97149305928895
-7.395000000000034,34.15057988560141,162.85201096372748,304.07673660208104
-7.385000000000034,34.58986387067061,163.11737774537028,309.15826326157674
-7.375000000000035,35.02557422645423,163.28366874855757,314.14489878120605
-7.365000000000035,35.449804745520254,163.33511327066276,318.96812513380917
-7.355000000000035,35.8552214160537,163.26082382448485,323.5653045113089
-7.345000000000035,36.23539966108477,163.05533739516048,327.88248224385893
-7.3350000000000355,36.58509885006338,162.71873628908767,331.87661702609626
-7.325000000000036,36.900459677082274,162.25636603697882,335.51713099383
-7.315000000000036,37.179115791824486,161.67819944268794,338.78672042061163
-7.305000000000036,37.420217274148136,160.99792042130738,341.6814171303239
-7.295000000000036,37.62436970389342,160.2318174925187,344.20993838484515
-7.285000000000037,37.793498233385215,159.3975843087388,346.3924063868856
