Energy_eV,Cl,Se,Zn
-8.695000000000007,53.71406004942323,84.75858812442908,128.96953514881324
-8.685000000000006,54.2777064446787,85.0212702117943,128.6334400529684
-8.675000000000008,54.89589789715389,85.35116135378641,128.38686326136218
-8.665000000000006,55.56626727851406,85.74279420547435,128.22230823662957
-8.655000000000008,56.289587295578336,86.19445476065081,128.13746442045516
-8.645000000000007,57.0697506876382,86.70833514304415,128.1353813308323
-8.635000000000009,57.913567005400786,87.29045922096985,128.2243309407637
-8.625000000000007,58.83040362328542,87.95040448904349,128.41739372839442
-8.615000000000009,59.83169709645249,88.70084206274056,128.73180131757806
-8.605000000000008,60.93035791891197,89.55691427822265,129.18806520758713
-8.59500000000001,62.140089629355536,90.53546925994114,129.8089207257591
-8.585000000000008,63.474643818000736,91.65417583957255,130.61812054975547
-8.57500000000001,64.94703650154646,92.93055067335686,131.6391232110334
-8.565000000000008,66.56875778793281,94.38094081604791,132.89373676754187
-8.55500000000001,68.3490138086433,96.0195164177424,134.40079225374896
-8.545000000000009,70.29404495009844,97.85733595207448,136.17493062278464
-8.53500000000001,72.40656491214575,99.9015470692041,138.22558618807815
-8.52500000000001,74.68535930053538,102.15477766089317,140.5562363336778
-8.515000000000011,77.12506994634509,104.61475388972318,143.16396153243537
-8.50500000000001,79.71617322595348,107.27415691825702,146.03932463502838
-8.495000000000012,82.44514015343371,110.12070204832176,149.16653982144263
-8.48500000000001,85.2947467673255,113.13739835304094,152.52386699059514
-8.475000000000012,88.24448935745716,116.30292913683789,156.0841441576883
-8.46500000000001,91.27105364517897,119.59208796972516,159.81536435666771
-8.455000000000013,94.34879182165726,122.97621358464878,163.68121712546707
-8.445000000000011,97.45017592364633,126.42358861766004,167.6415463486616
-8.435000000000013,100.54621774598651,129.89979804914617,171.65272046273975
-8.425000000000011,103.60686993768351,133.3680769807225,175.6679590783181
-8.415000000000013,106.60144474928192,136.78970664261882,179.6377017497704
-8.405000000000012,109.49910089599489,140.12453524723892,183.51013032112152
-8.395000000000014,112.26945123928863,143.33170134944763,187.23195900289446
-8.385000000000012,114.8833326745836,146.37061964466199,190.7495832492641
-8.375000000000014,117.31375553796138,149.2022541183839,194.0106316477496
-8.365000000000013,119.537016319291,151.79065605160605,196.965901065801
-8.355000000000015,121.5339197400611,154.10469203062772,199.57158432050522
-8.345000000000013,123.29102056079279,156.11983844951504,201.7916333458466
-8.335000000000015,124.80176794717842,157.8198823132255,203.60005040488448
-8.325000000000014,126.0674208119243,159.19834994402973,204.9828740478742
-8.315000000000015,127.09760429741716,160.25948913114928,205.93963010215668
-8.305000000000014,127.9103961973638,161.01865671530987,206.4840513550943
-8.295000000000016,128.53186607324753,161.5020097703187,206.64392882412
-8.285000000000014,128.99503563165516,161.7454591010048,206.46003526816014
-8.275000000000016,129.33828179504965,161.79291179727883,205.98414849092677
-8.265000000000015,129.6032583603987,161.69389758898285,205.27628803402246
-8.255000000000017,129.83246267902038,161.5007346332702,204.4013547963735
-8.245000000000015,130.06661532018387,161.26543811027844,203.4254213891425
-8.235000000000017,130.3420489033869,161.03660508564903,202.41195635265876
-8.225000000000016,130.6883139570385,160.85651870559093,201.41827489081894
-8.215000000000018,131.12620281572134,160.7587028553179,200.49249206315284
-8.205000000000016,131.6663667190429,160.76612559193387,199.67121311980208
-8.195000000000018,132.30865761388137,160.89019829548295,198.97813347886407
-8.185000000000016,133.04226768426514,161.13065152091986,198.42364298705917
-8.175000000000018,133.84667111940414,161.47629341805697,198.00544220577495
-8.165000000000017,134.69330039823308,161.90657896834824,197.71009017270956
-8.155000000000019,135.54782075096662,162.39384556230772,197.51532156046784
-8.145000000000017,136.3728090189574,162.90601006613693,197.39290436666278
-8.13500000000002,137.13060371035917,163.40948117439078,197.31176419788167
-8.125000000000018,137.7860767633115,163.872023516165,197.2410829428274
-8.11500000000002,138.309086953013,164.2653192152777,197.15309060437912
-8.105000000000018,138.67640952159172,164.5670079650496,197.0253085496836
-8.09500000000002,138.87299283625822,164.76204463103048,196.84206643807678
-8.085000000000019,138.89246431740077,164.84328763060975,196.5951966622893
-8.07500000000002,138.7368862319313,164.81131351460618,196.28390020082514
-8.065000000000019,138.41583812008102,164.6735339702171,195.9138661990223
-8.055000000000021,137.94496792587472,164.44276176945363,195.49580447268403
-8.04500000000002,137.34420117153968,164.13542425937806,195.04360702426777
-8.035000000000021,136.63582198028098,163.76965138440926,194.57238561811545
