Energy_eV,Cl,Hg,S
-6.16500000000006,63.09021800832442,102.24664495797214,186.8002326249623
-6.155000000000061,64.2714114806352,103.3586237206641,187.88098526789594
-6.145000000000061,65.4891638074663,104.53665502026875,189.0742755262815
-6.135000000000061,66.73614957853073,105.77231326474336,190.3726400168382
-6.125000000000061,68.00333912296615,107.0544440200355,191.7637456112614
-6.1150000000000615,69.28030560938048,108.36971706037994,193.23146314070297
-6.105000000000062,70.55572708897023,109.70341429814451,194.7572258683395
-6.095000000000062,71.81805056339091,111.04040429044612,196.32159288608761
-6.085000000000062,73.05625904341537,112.36622447190672,197.905905847346
-6.075000000000062,74.26066144647282,113.668167277972,199.49390039591464
-6.065000000000063,75.42361302146867,114.9362519985927,201.07311786104242
-6.055000000000063,76.54007375948166,116.16396455285366,202.63596406056357
-6.045000000000063,77.60792523016876,117.34866433636634,204.18028383422245
-6.035000000000063,78.62799164554434,118.49159008074525,205.70936216548535
-6.025000000000063,79.60374572785804,119.59744166737215,207.23132149795296
-6.015000000000064,80.54071944058484,120.67356609378055,208.7579527494908
-6.005000000000064,81.44567814100608,121.72882596157163,210.30308504255294
-5.995000000000064,82.325648518244,122.77227049892898,211.88065634851688
-5.985000000000064,83.1869110370657,123.81175601448092,213.50268555702593
-5.9750000000000645,84.0340735148707,124.85267084925758,215.17736036669314
-5.965000000000065,84.86933313804444,125.89690830611602,216.9074431766523
-5.955000000000065,85.69201117608154,126.94220163365367,218.6891611799898
-5.945000000000065,86.49841132256061,127.98189239290406,220.51169283435098
-5.935000000000065,87.28201372526311,129.00515356506168,222.35729868114325
-5.9250000000000655,88.03397759982596,129.99763827007263,224.2020786353366
-5.915000000000066,88.74389077347927,130.94248017760555,226.01727814191486
-5.905000000000066,89.40067851892675,131.82153748793485,227.77101792239444
-5.895000000000066,89.99356914913507,132.61675178155338,229.43028995458826
-5.885000000000066,90.51301103055728,133.31148715058646,230.963046990109
-5.875000000000067,90.95144445389978,133.89172312835777,232.3402135209576
-5.865000000000067,91.30385051170549,134.34699497227754,233.53746060395815
-5.855000000000067,91.56802528147581,134.67100393126677,234.5366127199785
-5.845000000000067,91.74455825207833,134.86185495990017,235.3265892038035
-5.8350000000000675,91.83652595306272,134.9219165952471,235.90382319670147
-5.825000000000068,91.84894210895969,134.8573341914268,236.27214507463412
-5.815000000000068,91.788031519494,134.67726041788086,236.44216221321096
-5.805000000000068,91.66041378000102,134.39289311096377,236.43020961505445
-5.795000000000068,91.47229290307071,134.01642777246704,236.25698263709074
-5.7850000000000685,91.22874854287038,133.5600382643321,235.9459897756762
-5.775000000000069,90.93321339892884,133.0349933599707,235.52197639733612
