MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-7.638294052840973,0.0031247116845882334,0.013477312455295359,0.016528256087034357
-7.636702558386685,0.0030389394625285025,0.01499357930524686,0.006706361293609289
-7.631115218099807,0.002851397972934715,0.014426057752881251,0.008935239234066
-7.630689458204206,0.003033518934881511,0.012717223761322985,0.01708495805257081
-7.624143756230983,0.003313276790735464,0.014742684028831823,0.00714705740852797
-7.620350772103829,0.003927693839060022,0.012948181540339315,0.019346359181944817
-7.615730371949278,0.005208004891340635,0.01776414657276418,0.020839198281698258
-7.612706761638056,0.005220951419165414,0.007496829739177501,0.015460245836006867
-7.605317170550935,0.004970449523995666,0.00976673014273364,0.006377292489736335
-7.592175816142556,0.003913277888390438,0.005665516663447732,0.01244283044581799
-7.587971455828269,0.0016360962186133096,0.005647340234692274,0.017499172226853724
-7.5737341390898205,0.0038640636965059623,0.008696084889654945,0.013520167403888584
-7.570961255054576,0.002039959110394414,0.006781902371007028,0.021171449417263906
-7.562477330547169,0.0025745197818320916,0.007800492907983476,0.024864036024842415
-7.559413560213118,0.004291825536030062,0.011718014638557872,0.016244421814544947
-7.552701019458298,0.002635557066804267,0.009535965313691436,0.014713313789527458
-7.537358016675294,0.0022325170662071143,0.01799120066306097,0.00181536435869352
-7.5297974059069555,0.0012953965260705238,0.010037940007464854,0.01451724960209253
-7.522611100057314,0.004004253420797247,-0.0018110024984229047,0.02540083893758153
-7.516284090024836,0.0031203168195030914,0.0021805596503161545,0.017965036975360775
-7.509260426504338,0.0024450290576584193,0.005052427006816691,0.017110361155698015
-7.505937639671667,0.0034983827490567983,0.0028391669313577784,0.020074592170624798
-7.50089157420281,0.0009650528066022268,0.010672238057011233,0.012243402169743763
-7.499228053526418,0.004001196775505666,-0.0027696301296066287,0.02391740769313579
-7.493179631002793,0.004893905042584805,0.002442433557822878,0.015850560842313458
-7.48523964321659,0.005680760379455992,-0.0068340521447022495,0.020867420937896803
-7.476418892871471,0.0024481673701427353,0.00652583771764164,0.01681763827090807
-7.471643243960753,0.004449590603884617,-0.001343626621494647,0.00937563869802234
-7.459360356240758,0.0036754442086907725,0.0027206873313283058,0.017757844195092454
-7.453311076450267,0.0038506939563189295,-0.002692077366495572,0.01555142330970463
-7.44744572059344,0.00610741551253403,0.0037147243579853176,0.02071870781451121
-7.443345722016952,0.0032556599671835973,0.0022390905253937424,-0.013584137174134953
-7.4382846885899685,0.002833421213882037,0.006503980828955743,0.01911180058751094
-7.4308321467857,0.004810142274580385,0.0006188900887146246,0.018148470865406347
-7.428110753090976,0.003905913610855883,0.0015591131829506195,0.022035713822896527
-7.412620962400309,0.004264164619651032,0.0019314570202059497,0.017868729961471024
-7.40736360910497,0.004556061613011221,0.0007905328085802624,0.023233661881096636
-7.395566106837168,0.005748015410167517,-0.005265251411634715,0.02320626398109627
-7.393593359111611,0.003894896207002991,0.004666870789441972,0.020199600242998602
-7.3874905924757694,0.00340888477903899,0.0056393455588075085,0.021949944172261638
-7.382164772235254,0.0032623021780782335,0.008868847531835079,0.014290303428586781
-7.379440700872508,0.003925238271154867,0.004222594708019909,0.009199924222094225
-7.375819762083966,0.005202053991563529,0.0021003846060689236,0.010059412288091256
-7.368042895239874,0.005748274714595717,-0.0021629715716329186,0.016117523366907614
-7.356776737033158,0.004382181426814091,0.0092809945356301,0.020484325950675914
-7.3565098843073375,0.00582300259501139,-9.723873940785803e-05,0.015269987121931587
-7.341973947758808,0.004547105594745142,0.005549839520407989,0.01682634876326166
-7.337606427249981,0.0048046936869649915,0.008270621348762242,0.01891311602764411
