MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-7.522324609271347,-0.004026587337204877,0.00861467671597702,0.07921466399583885
-7.520053534033337,-0.00556658828813583,0.010795347162990215,0.07631321218319367
-7.513758409064136,-0.0058147883417726766,0.006638543920252845,0.0858818855036574
-7.511384104873282,-0.00516805018590361,0.008388656380110866,0.085703500657664
-7.505804083422345,-0.003916669064237839,0.01490740586297017,0.06758552676757788
-7.505761789641133,-0.005209616456696465,0.00967407756114338,0.07977292791585913
-7.500755582452213,-0.004431203030991614,0.00915741539891064,0.07633204216913446
-7.496707060565737,-0.005825214502241589,0.009003651214869332,0.07927029045883137
-7.495069013672162,-0.00476990678577993,0.012358310796643648,0.07273575669875519
-7.49027218777686,-0.0036563790703278537,0.012311717392129221,0.07194713997896225
-7.487733257996,-0.004246978595691445,0.011966788102318021,0.0740818402177259
-7.480790128518877,-0.006201216022487855,0.005286800905238452,0.08767960556646433
-7.478319437112309,-0.005132324273472684,0.011548479815449639,0.0745640449511353
-7.475940803470385,-0.006485594290500931,0.00894846316234176,0.08343717867137218
-7.474673960427186,-0.005324029796759504,0.013617446519829445,0.07176472352704273
-7.471119011686465,-0.006492392251813667,0.007508846182605139,0.08504860118023268
-7.4668496607787,-0.007393152466068674,0.009635816393468959,0.08182684991187716
-7.46150932172859,-0.006709199266329106,0.010191696559503336,0.08268821490033275
-7.45862141501908,-0.005441670181458278,0.007744765589146913,0.08610469800622592
-7.454928653888541,-0.006448324103219154,0.009032452845984041,0.08162828174533528
-7.452147542149071,-0.005346189822966577,0.010123216482334104,0.08185748581299283
-7.450273330857683,-0.006555441153570599,0.006649217176752686,0.08603216431403236
-7.4461406188963855,-0.007265572586843781,0.010287008123133585,0.07817576941213827
-7.444791205099949,-0.005607654306814355,0.004858808532532896,0.08961719514126769
-7.443367126180821,-0.005750852362517034,0.008388031430402157,0.08319151598951463
-7.439168657984002,-0.004597727593097889,0.007366474098859619,0.08359665142715268
-7.4372894739727,-0.008569891892435157,0.006878417963989385,0.08729393028739683
