MO_Energy_eV,Cl-Hg,Cl-S,Hg-S
-5.882430439440424,0.00903630066446693,0.0002478417479681937,0.045325853835824305
-5.8781527551555275,0.009017720264524059,-0.0008664528321456065,0.03729593956512541
-5.874177320846185,0.01018087746043936,-0.0010901914262894977,0.03586842490274606
-5.871365524509955,0.008857178568053452,-0.0007533661413897624,0.017295944250315123
-5.863268936084259,0.010422479305680896,0.0005082711125830165,0.0410187930619534
-5.8613057365718175,0.011485657856352229,-0.0011753987884715578,0.028431247519290652
-5.858123374662656,0.012063124750187825,0.0006532974914758077,0.040142944924754904
-5.854566414300087,0.007372036965571124,-0.00060577541072426,0.03916589905095441
-5.847643011347725,0.006144884676406915,7.862569036587799e-05,0.0435751413168552
-5.846025470375164,0.007622162044227286,-0.00019779769035235757,0.04195137548077303
-5.8389128997997926,0.008271780548217839,-0.0019188131379945612,0.04556382525162432
-5.83717893800977,0.007012567942356445,-0.0016026928347415805,0.04272479945586556
-5.830183717597636,0.007653987210385385,-0.0008118863428133885,0.046902849669106426
-5.82984467042064,0.0047438321861269245,-0.0012366614370697194,0.037698782935519835
-5.825459033917514,0.006750332327754638,-0.0007839413666234042,0.04327740946494038
-5.820980292637433,0.007711267088954329,-0.001044979350802713,0.050125119328695476
-5.815951503390905,0.005387390159018217,-0.0007775900301145146,0.043103858522316095
-5.8130348759180865,0.00291261037179479,-0.002463087134861983,0.04323117774829297
-5.809641892625013,0.001969133763633948,-0.0022596539513469894,0.01543520003653783
-5.806786197051718,0.004921725945713389,-0.0022819592708998946,0.04206099173853719
-5.796947367947761,0.004775846093240475,-0.0008358123048470284,0.03297821242214778
-5.795769067308764,0.0059390372092342604,-0.0009925010089186226,0.0443932390069176
-5.792407861624893,0.0043633784095405284,-0.002586565016973079,0.04030032268156123
-5.790703742805146,0.003741502422168406,-0.0019742369382870794,0.04170301954553395
-5.786402014208322,0.0058038366426499425,-0.0018959975062884575,0.03342860250882445
-5.782575594593711,0.006670994833146683,-0.000822405363005598,0.03551844269813797
-5.779864338117139,0.005807799071430525,-0.00048580127651453616,0.03218519693694777
-5.772147547115837,0.002837337421674052,-0.0012622778978911365,0.03396769647527832
-5.76945710457228,0.0043083322803028744,-0.002695523749273042,0.04233824406523676
-5.762432538470297,0.003227176899740123,-0.0007727878151885913,0.04431906471055391
-5.759609239953752,0.0019731472745774287,-0.0012418977336304325,0.04936117635008412
-5.752216410568608,0.003650181156182068,-0.0009418690931797309,0.03749273035862367
-5.746720434675409,0.005145633091986036,-0.0014772807203866844,0.03392791824759022
-5.744250471010201,0.0029923657891167753,-0.0021585944358116296,0.037756854818484585
-5.743126733006468,0.0032859102415973974,-0.0017297530326885206,0.026200198049764995
-5.7397074789128775,0.004231304464267162,-0.001511487415279824,0.03662173351015947
-5.728272503256942,0.0029710861873324334,-0.0018419887829504446,0.04066107096432307
-5.72556355005067,0.005850400777042848,-0.0016654320748662572,0.036873264366801696
-5.72329574190021,0.0026184854397734714,-0.0008562377815646831,0.03760325001211951
-5.71606735171104,0.003937364430296512,-0.0013435171162100481,0.03342430713580558
-5.711638917163313,0.0024470401449107125,-0.0018091056556799455,0.02944833462128461
-5.706647084228438,0.008919671387549363,-0.0024515143312053953,0.03628991540314495
-5.7019561247753865,0.0023322543101133644,-0.002384598592126165,0.03585134868461756
-5.697946188582227,0.0033762227647342073,-0.0018436847841140345,0.03597473441593062
